{'loss': 0.6925, 'grad_norm': 4.35638427734375, 'learning_rate': 9.9e-07, 'epoch': 0.02}
  0%|          | 61/15000 [00:14<56:28,  4.41it/s]
  0%|          | 62/15000 [00:14<56:48,  4.38it/s]
  0%|          | 63/15000 [00:14<57:03,  4.36it/s]
  0%|          | 64/15000 [00:15<54:20,  4.58it/s]
  0%|          | 65/15000 [00:15<46:05,  5.40it/s]
  0%|          | 66/15000 [00:15<49:34,  5.02it/s]
  0%|          | 67/15000 [00:15<46:54,  5.31it/s]
  0%|          | 68/15000 [00:15<47:52,  5.20it/s]
  0%|          | 69/15000 [00:15<43:28,  5.72it/s]
  0%|          | 70/15000 [00:16<42:13,  5.89it/s]
  0%|          | 71/15000 [00:16<40:00,  6.22it/s]
  0%|          | 72/15000 [00:16<45:23,  5.48it/s]
  0%|          | 73/15000 [00:16<48:54,  5.09it/s]
  0%|          | 74/15000 [00:16<51:28,  4.83it/s]
  0%|          | 75/15000 [00:17<45:09,  5.51it/s]
  1%|          | 76/15000 [00:17<43:47,  5.68it/s]
  1%|          | 77/15000 [00:17<45:51,  5.42it/s]
  1%|          | 78/15000 [00:17<47:07,  5.28it/s]
  1%|          | 79/15000 [00:17<50:20,  4.94it/s]
  1%|          | 80/15000 [00:18<52:29,  4.74it/s]
  1%|          | 81/15000 [00:18<54:01,  4.60it/s]
  1%|          | 82/15000 [00:18<54:40,  4.55it/s]
  1%|          | 83/15000 [00:18<54:44,  4.54it/s]
  1%|          | 85/15000 [00:19<48:32,  5.12it/s]
  1%|          | 86/15000 [00:19<50:45,  4.90it/s]
  1%|          | 87/15000 [00:19<46:54,  5.30it/s]
  1%|          | 88/15000 [00:19<45:00,  5.52it/s]
  1%|          | 89/15000 [00:19<44:16,  5.61it/s]
  1%|          | 90/15000 [00:19<48:03,  5.17it/s]
  1%|          | 91/15000 [00:20<50:52,  4.88it/s]
  1%|          | 92/15000 [00:20<53:11,  4.67it/s]
  1%|          | 93/15000 [00:20<54:17,  4.58it/s]
  1%|          | 94/15000 [00:20<55:16,  4.49it/s]
  1%|          | 95/15000 [00:21<50:54,  4.88it/s]
  1%|          | 96/15000 [00:21<45:24,  5.47it/s]
  1%|          | 98/15000 [00:21<43:21,  5.73it/s]
  1%|          | 99/15000 [00:21<46:22,  5.35it/s]
  1%|          | 100/15000 [00:21<49:18,  5.04it/s]
                                                   

  1%|          | 100/15000 [00:22<49:18,  5.04it/s]
  1%|          | 101/15000 [00:22<51:32,  4.82it/s]
  1%|          | 102/15000 [00:22<53:07,  4.67it/s]
  1%|          | 103/15000 [00:22<50:09,  4.95it/s]
  1%|          | 104/15000 [00:22<43:21,  5.73it/s]
  1%|          | 105/15000 [00:22<47:31,  5.22it/s]
  1%|          | 106/15000 [00:23<46:04,  5.39it/s]
  1%|          | 107/15000 [00:23<46:26,  5.35it/s]
  1%|          | 108/15000 [00:23<48:31,  5.12it/s]
  1%|          | 109/15000 [00:23<51:14,  4.84it/s]
  1%|          | 110/15000 [00:24<53:00,  4.68it/s]
  1%|          | 111/15000 [00:24<49:26,  5.02it/s]
  1%|          | 112/15000 [00:24<51:49,  4.79it/s]
  1%|          | 113/15000 [00:24<53:30,  4.64it/s]
  1%|          | 114/15000 [00:24<49:41,  4.99it/s]
  1%|          | 115/15000 [00:25<52:04,  4.76it/s]
  1%|          | 116/15000 [00:25<48:37,  5.10it/s]
  1%|          | 117/15000 [00:25<51:20,  4.83it/s]
  1%|          | 118/15000 [00:25<53:09,  4.67it/s]
  1%|          | 119/15000 [00:25<51:19,  4.83it/s]
  1%|          | 120/15000 [00:26<53:20,  4.65it/s]
  1%|          | 121/15000 [00:26<54:24,  4.56it/s]
  1%|          | 122/15000 [00:26<55:20,  4.48it/s]
  1%|          | 123/15000 [00:26<52:58,  4.68it/s]
  1%|          | 124/15000 [00:26<54:19,  4.56it/s]
  1%|          | 125/15000 [00:27<50:41,  4.89it/s]
  1%|          | 126/15000 [00:27<52:44,  4.70it/s]
  1%|          | 127/15000 [00:27<54:08,  4.58it/s]
  1%|          | 128/15000 [00:27<55:06,  4.50it/s]
  1%|          | 129/15000 [00:27<48:42,  5.09it/s]
  1%|          | 130/15000 [00:28<51:20,  4.83it/s]
  1%|          | 131/15000 [00:28<52:22,  4.73it/s]
  1%|          | 132/15000 [00:28<51:15,  4.83it/s]
  1%|          | 133/15000 [00:28<44:15,  5.60it/s]
  1%|          | 134/15000 [00:28<48:13,  5.14it/s]
  1%|          | 135/15000 [00:29<42:33,  5.82it/s]
  1%|          | 136/15000 [00:29<47:05,  5.26it/s]
  1%|          | 137/15000 [00:29<50:08,  4.94it/s]
  1%|          | 138/15000 [00:29<42:36,  5.81it/s]
  1%|          | 139/15000 [00:29<46:33,  5.32it/s]
  1%|          | 140/15000 [00:30<49:43,  4.98it/s]
  1%|          | 141/15000 [00:30<48:40,  5.09it/s]
  1%|          | 142/15000 [00:30<51:21,  4.82it/s]
  1%|          | 143/15000 [00:30<53:04,  4.67it/s]
  1%|          | 144/15000 [00:30<45:23,  5.45it/s]
  1%|          | 145/15000 [00:31<48:57,  5.06it/s]
  1%|          | 146/15000 [00:31<51:29,  4.81it/s]
  1%|          | 147/15000 [00:31<53:09,  4.66it/s]
  1%|          | 148/15000 [00:31<52:11,  4.74it/s]
  1%|          | 149/15000 [00:31<53:29,  4.63it/s]
  1%|          | 150/15000 [00:32<54:39,  4.53it/s]
  1%|          | 151/15000 [00:32<54:23,  4.55it/s]
  1%|          | 152/15000 [00:32<52:57,  4.67it/s]
  1%|          | 153/15000 [00:32<44:31,  5.56it/s]
  1%|          | 155/15000 [00:33<42:10,  5.87it/s]
  1%|          | 156/15000 [00:33<45:55,  5.39it/s]
  1%|          | 157/15000 [00:33<48:55,  5.06it/s]
  1%|          | 158/15000 [00:33<50:40,  4.88it/s]
  1%|          | 159/15000 [00:33<51:54,  4.77it/s]
  1%|          | 160/15000 [00:34<53:27,  4.63it/s]
  1%|          | 161/15000 [00:34<54:34,  4.53it/s]
  1%|          | 162/15000 [00:34<55:21,  4.47it/s]
  1%|          | 163/15000 [00:34<56:07,  4.41it/s]
  1%|          | 164/15000 [00:35<56:26,  4.38it/s]
  1%|          | 165/15000 [00:35<56:45,  4.36it/s]
  1%|          | 166/15000 [00:35<52:17,  4.73it/s]
  1%|          | 167/15000 [00:35<45:34,  5.42it/s]
  1%|          | 168/15000 [00:35<46:55,  5.27it/s]
  1%|          | 169/15000 [00:36<50:01,  4.94it/s]
  1%|          | 170/15000 [00:36<52:06,  4.74it/s]
  1%|          | 171/15000 [00:36<50:58,  4.85it/s]
  1%|          | 172/15000 [00:36<52:46,  4.68it/s]
  1%|          | 173/15000 [00:36<45:18,  5.45it/s]
  1%|          | 174/15000 [00:36<40:42,  6.07it/s]
  1%|          | 175/15000 [00:37<45:40,  5.41it/s]
  1%|          | 176/15000 [00:37<42:44,  5.78it/s]
  1%|          | 177/15000 [00:37<44:55,  5.50it/s]
  1%|          | 178/15000 [00:37<48:39,  5.08it/s]
  1%|          | 179/15000 [00:38<51:10,  4.83it/s]
  1%|          | 180/15000 [00:38<48:19,  5.11it/s]
  1%|          | 181/15000 [00:38<51:00,  4.84it/s]
  1%|          | 182/15000 [00:38<52:04,  4.74it/s]
  1%|          | 183/15000 [00:38<53:16,  4.64it/s]
  1%|          | 184/15000 [00:38<44:44,  5.52it/s]
  1%|          | 185/15000 [00:39<48:27,  5.10it/s]
  1%|          | 186/15000 [00:39<48:08,  5.13it/s]
  1%|          | 187/15000 [00:39<50:36,  4.88it/s]
  1%|▏         | 188/15000 [00:39<49:28,  4.99it/s]
  1%|▏         | 189/15000 [00:39<45:20,  5.44it/s]
  1%|▏         | 190/15000 [00:40<42:02,  5.87it/s]
  1%|▏         | 191/15000 [00:40<41:57,  5.88it/s]
  1%|▏         | 192/15000 [00:40<38:23,  6.43it/s]
  1%|▏         | 193/15000 [00:40<43:57,  5.61it/s]
  1%|▏         | 194/15000 [00:40<43:02,  5.73it/s]
  1%|▏         | 195/15000 [00:41<47:16,  5.22it/s]
  1%|▏         | 196/15000 [00:41<47:47,  5.16it/s]
  1%|▏         | 197/15000 [00:41<50:49,  4.85it/s]
  1%|▏         | 198/15000 [00:41<52:42,  4.68it/s]
  1%|▏         | 199/15000 [00:41<51:58,  4.75it/s]
  1%|▏         | 200/15000 [00:42<48:33,  5.08it/s]
                                                   

  1%|▏         | 200/15000 [00:42<48:33,  5.08it/s]
  1%|▏         | 201/15000 [00:42<43:20,  5.69it/s]
  1%|▏         | 202/15000 [00:42<48:20,  5.10it/s]
  1%|▏         | 203/15000 [00:42<51:36,  4.78it/s]
  1%|▏         | 204/15000 [00:42<50:33,  4.88it/s]
  1%|▏         | 205/15000 [00:43<52:30,  4.70it/s]
  1%|▏         | 206/15000 [00:43<53:08,  4.64it/s]
  1%|▏         | 207/15000 [00:43<54:20,  4.54it/s]
  1%|▏         | 208/15000 [00:43<55:14,  4.46it/s]
  1%|▏         | 209/15000 [00:43<51:05,  4.82it/s]
  1%|▏         | 210/15000 [00:44<43:48,  5.63it/s]
  1%|▏         | 211/15000 [00:44<47:52,  5.15it/s]
  1%|▏         | 212/15000 [00:44<50:46,  4.85it/s]
  1%|▏         | 213/15000 [00:44<52:42,  4.68it/s]
  1%|▏         | 214/15000 [00:44<54:04,  4.56it/s]
  1%|▏         | 215/15000 [00:45<55:14,  4.46it/s]
  1%|▏         | 216/15000 [00:45<55:47,  4.42it/s]
  1%|▏         | 217/15000 [00:45<47:05,  5.23it/s]
  1%|▏         | 218/15000 [00:45<50:05,  4.92it/s]
  1%|▏         | 219/15000 [00:46<52:19,  4.71it/s]
  1%|▏         | 220/15000 [00:46<44:49,  5.50it/s]
  1%|▏         | 221/15000 [00:46<45:16,  5.44it/s]
  1%|▏         | 222/15000 [00:46<48:48,  5.05it/s]
  1%|▏         | 223/15000 [00:46<50:29,  4.88it/s]
  1%|▏         | 224/15000 [00:46<44:10,  5.58it/s]
  2%|▏         | 225/15000 [00:47<39:56,  6.16it/s]
  2%|▏         | 226/15000 [00:47<43:00,  5.73it/s]
  2%|▏         | 227/15000 [00:47<47:04,  5.23it/s]
  2%|▏         | 228/15000 [00:47<50:01,  4.92it/s]
  2%|▏         | 229/15000 [00:47<52:03,  4.73it/s]
  2%|▏         | 230/15000 [00:48<50:14,  4.90it/s]
  2%|▏         | 231/15000 [00:48<52:30,  4.69it/s]
  2%|▏         | 232/15000 [00:48<50:17,  4.89it/s]
  2%|▏         | 233/15000 [00:48<45:15,  5.44it/s]
  2%|▏         | 234/15000 [00:48<48:46,  5.05it/s]
  2%|▏         | 235/15000 [00:49<43:01,  5.72it/s]
  2%|▏         | 236/15000 [00:49<47:24,  5.19it/s]
  2%|▏         | 237/15000 [00:49<40:36,  6.06it/s]
  2%|▏         | 238/15000 [00:49<45:09,  5.45it/s]
  2%|▏         | 239/15000 [00:49<48:39,  5.06it/s]
  2%|▏         | 240/15000 [00:50<51:08,  4.81it/s]
  2%|▏         | 241/15000 [00:50<52:53,  4.65it/s]
  2%|▏         | 242/15000 [00:50<54:02,  4.55it/s]
  2%|▏         | 243/15000 [00:50<54:54,  4.48it/s]
  2%|▏         | 244/15000 [00:50<55:31,  4.43it/s]
  2%|▏         | 245/15000 [00:51<51:34,  4.77it/s]
  2%|▏         | 246/15000 [00:51<53:11,  4.62it/s]
  2%|▏         | 247/15000 [00:51<54:04,  4.55it/s]
  2%|▏         | 248/15000 [00:51<52:06,  4.72it/s]
  2%|▏         | 249/15000 [00:51<51:03,  4.82it/s]
  2%|▏         | 250/15000 [00:52<52:45,  4.66it/s]
  2%|▏         | 251/15000 [00:52<45:46,  5.37it/s]
  2%|▏         | 252/15000 [00:52<48:20,  5.09it/s]
  2%|▏         | 253/15000 [00:52<46:46,  5.25it/s]
  2%|▏         | 254/15000 [00:52<44:34,  5.51it/s]
  2%|▏         | 255/15000 [00:53<39:56,  6.15it/s]
  2%|▏         | 256/15000 [00:53<45:06,  5.45it/s]
  2%|▏         | 257/15000 [00:53<43:39,  5.63it/s]
  2%|▏         | 258/15000 [00:53<47:38,  5.16it/s]
  2%|▏         | 259/15000 [00:53<46:04,  5.33it/s]
  2%|▏         | 260/15000 [00:54<49:34,  4.96it/s]
  2%|▏         | 261/15000 [00:54<43:32,  5.64it/s]
  2%|▏         | 262/15000 [00:54<39:26,  6.23it/s]
  2%|▏         | 263/15000 [00:54<43:44,  5.61it/s]
  2%|▏         | 264/15000 [00:54<47:18,  5.19it/s]
  2%|▏         | 265/15000 [00:54<50:09,  4.90it/s]
  2%|▏         | 266/15000 [00:55<44:22,  5.53it/s]
  2%|▏         | 267/15000 [00:55<48:08,  5.10it/s]
  2%|▏         | 268/15000 [00:55<50:43,  4.84it/s]
  2%|▏         | 269/15000 [00:55<51:47,  4.74it/s]
  2%|▏         | 270/15000 [00:55<53:13,  4.61it/s]
  2%|▏         | 271/15000 [00:56<50:08,  4.90it/s]
  2%|▏         | 272/15000 [00:56<51:18,  4.78it/s]
  2%|▏         | 273/15000 [00:56<52:58,  4.63it/s]
  2%|▏         | 274/15000 [00:56<49:10,  4.99it/s]
  2%|▏         | 275/15000 [00:56<42:42,  5.75it/s]
  2%|▏         | 276/15000 [00:57<43:38,  5.62it/s]
  2%|▏         | 277/15000 [00:57<45:24,  5.40it/s]
  2%|▏         | 278/15000 [00:57<48:44,  5.03it/s]
  2%|▏         | 279/15000 [00:57<46:42,  5.25it/s]
  2%|▏         | 280/15000 [00:57<49:42,  4.94it/s]
  2%|▏         | 281/15000 [00:58<50:40,  4.84it/s]
  2%|▏         | 282/15000 [00:58<44:25,  5.52it/s]
  2%|▏         | 283/15000 [00:58<43:04,  5.69it/s]
  2%|▏         | 284/15000 [00:58<47:11,  5.20it/s]
  2%|▏         | 285/15000 [00:58<45:39,  5.37it/s]
  2%|▏         | 286/15000 [00:59<49:01,  5.00it/s]
  2%|▏         | 287/15000 [00:59<51:19,  4.78it/s]
  2%|▏         | 288/15000 [00:59<52:59,  4.63it/s]
  2%|▏         | 289/15000 [00:59<54:32,  4.50it/s]
  2%|▏         | 290/15000 [00:59<46:21,  5.29it/s]
  2%|▏         | 291/15000 [01:00<49:23,  4.96it/s]
  2%|▏         | 292/15000 [01:00<45:07,  5.43it/s]
  2%|▏         | 293/15000 [01:00<40:10,  6.10it/s]
  2%|▏         | 294/15000 [01:00<45:09,  5.43it/s]
  2%|▏         | 295/15000 [01:00<48:35,  5.04it/s]
  2%|▏         | 296/15000 [01:01<50:16,  4.87it/s]
  2%|▏         | 297/15000 [01:01<52:10,  4.70it/s]
  2%|▏         | 298/15000 [01:01<48:40,  5.03it/s]
  2%|▏         | 299/15000 [01:01<50:58,  4.81it/s]
  2%|▏         | 300/15000 [01:01<48:05,  5.09it/s]
                                                   

  2%|▏         | 300/15000 [01:01<48:05,  5.09it/s]
  2%|▏         | 301/15000 [01:02<48:20,  5.07it/s]
  2%|▏         | 302/15000 [01:02<50:51,  4.82it/s]
  2%|▏         | 303/15000 [01:02<44:00,  5.57it/s]
  2%|▏         | 304/15000 [01:02<47:46,  5.13it/s]
  2%|▏         | 305/15000 [01:02<45:53,  5.34it/s]
  2%|▏         | 306/15000 [01:03<49:05,  4.99it/s]
  2%|▏         | 307/15000 [01:03<43:22,  5.65it/s]
  2%|▏         | 308/15000 [01:03<47:23,  5.17it/s]
  2%|▏         | 309/15000 [01:03<50:15,  4.87it/s]
  2%|▏         | 310/15000 [01:03<52:13,  4.69it/s]
  2%|▏         | 311/15000 [01:04<52:23,  4.67it/s]
  2%|▏         | 312/15000 [01:04<51:12,  4.78it/s]
  2%|▏         | 313/15000 [01:04<53:01,  4.62it/s]
  2%|▏         | 314/15000 [01:04<45:19,  5.40it/s]
  2%|▏         | 315/15000 [01:04<48:55,  5.00it/s]
  2%|▏         | 316/15000 [01:04<44:15,  5.53it/s]
  2%|▏         | 317/15000 [01:05<47:53,  5.11it/s]
  2%|▏         | 318/15000 [01:05<43:34,  5.62it/s]
  2%|▏         | 319/15000 [01:05<47:30,  5.15it/s]
  2%|▏         | 320/15000 [01:05<50:13,  4.87it/s]
  2%|▏         | 321/15000 [01:05<47:26,  5.16it/s]
  2%|▏         | 322/15000 [01:06<50:08,  4.88it/s]
  2%|▏         | 323/15000 [01:06<43:17,  5.65it/s]
  2%|▏         | 324/15000 [01:06<41:04,  5.95it/s]
  2%|▏         | 325/15000 [01:06<45:42,  5.35it/s]
  2%|▏         | 326/15000 [01:06<49:06,  4.98it/s]
  2%|▏         | 327/15000 [01:07<51:28,  4.75it/s]
  2%|▏         | 328/15000 [01:07<53:02,  4.61it/s]
  2%|▏         | 329/15000 [01:07<52:10,  4.69it/s]
  2%|▏         | 330/15000 [01:07<53:32,  4.57it/s]
  2%|▏         | 331/15000 [01:08<54:22,  4.50it/s]
  2%|▏         | 332/15000 [01:08<48:43,  5.02it/s]
  2%|▏         | 333/15000 [01:08<50:55,  4.80it/s]
  2%|▏         | 334/15000 [01:08<47:41,  5.12it/s]
  2%|▏         | 335/15000 [01:08<41:36,  5.87it/s]
  2%|▏         | 336/15000 [01:08<36:31,  6.69it/s]
  2%|▏         | 337/15000 [01:08<35:30,  6.88it/s]
  2%|▏         | 338/15000 [01:09<41:25,  5.90it/s]
  2%|▏         | 339/15000 [01:09<41:38,  5.87it/s]
  2%|▏         | 340/15000 [01:09<39:55,  6.12it/s]
  2%|▏         | 341/15000 [01:09<44:57,  5.43it/s]
  2%|▏         | 342/15000 [01:09<48:31,  5.03it/s]
  2%|▏         | 343/15000 [01:10<51:00,  4.79it/s]
  2%|▏         | 344/15000 [01:10<52:51,  4.62it/s]
  2%|▏         | 345/15000 [01:10<52:54,  4.62it/s]
  2%|▏         | 346/15000 [01:10<53:55,  4.53it/s]
  2%|▏         | 347/15000 [01:10<46:36,  5.24it/s]
  2%|▏         | 348/15000 [01:11<49:37,  4.92it/s]
  2%|▏         | 349/15000 [01:11<52:00,  4.70it/s]
  2%|▏         | 350/15000 [01:11<53:30,  4.56it/s]
  2%|▏         | 351/15000 [01:11<53:24,  4.57it/s]
  2%|▏         | 352/15000 [01:12<54:21,  4.49it/s]
  2%|▏         | 353/15000 [01:12<54:58,  4.44it/s]
  2%|▏         | 354/15000 [01:12<48:33,  5.03it/s]
  2%|▏         | 355/15000 [01:12<45:43,  5.34it/s]
  2%|▏         | 356/15000 [01:12<46:21,  5.27it/s]
  2%|▏         | 357/15000 [01:13<44:16,  5.51it/s]
  2%|▏         | 358/15000 [01:13<47:54,  5.09it/s]
  2%|▏         | 359/15000 [01:13<41:31,  5.88it/s]
  2%|▏         | 360/15000 [01:13<45:52,  5.32it/s]
  2%|▏         | 361/15000 [01:13<40:44,  5.99it/s]
  2%|▏         | 362/15000 [01:13<45:29,  5.36it/s]
  2%|▏         | 363/15000 [01:14<48:45,  5.00it/s]
  2%|▏         | 364/15000 [01:14<50:18,  4.85it/s]
  2%|▏         | 365/15000 [01:14<52:10,  4.67it/s]
  2%|▏         | 366/15000 [01:14<53:29,  4.56it/s]
  2%|▏         | 367/15000 [01:15<54:18,  4.49it/s]
  2%|▏         | 368/15000 [01:15<46:19,  5.26it/s]
  2%|▏         | 369/15000 [01:15<49:20,  4.94it/s]
  2%|▏         | 370/15000 [01:15<51:31,  4.73it/s]
  2%|▏         | 371/15000 [01:15<52:59,  4.60it/s]
  2%|▏         | 372/15000 [01:16<49:10,  4.96it/s]
  2%|▏         | 373/15000 [01:16<51:18,  4.75it/s]
  2%|▏         | 374/15000 [01:16<52:51,  4.61it/s]
  2%|▎         | 375/15000 [01:16<49:50,  4.89it/s]
  3%|▎         | 376/15000 [01:16<46:39,  5.22it/s]
  3%|▎         | 377/15000 [01:17<47:28,  5.13it/s]
  3%|▎         | 378/15000 [01:17<50:12,  4.85it/s]
  3%|▎         | 379/15000 [01:17<49:53,  4.88it/s]
  3%|▎         | 380/15000 [01:17<47:18,  5.15it/s]
  3%|▎         | 381/15000 [01:17<50:17,  4.84it/s]
  3%|▎         | 382/15000 [01:18<49:10,  4.95it/s]
  3%|▎         | 383/15000 [01:18<51:14,  4.75it/s]
  3%|▎         | 384/15000 [01:18<49:41,  4.90it/s]
  3%|▎         | 385/15000 [01:18<47:10,  5.16it/s]
  3%|▎         | 386/15000 [01:18<50:03,  4.86it/s]
  3%|▎         | 387/15000 [01:19<43:15,  5.63it/s]
  3%|▎         | 388/15000 [01:19<42:38,  5.71it/s]
  3%|▎         | 389/15000 [01:19<45:45,  5.32it/s]
  3%|▎         | 390/15000 [01:19<42:34,  5.72it/s]
  3%|▎         | 391/15000 [01:19<44:29,  5.47it/s]
  3%|▎         | 392/15000 [01:19<45:40,  5.33it/s]
  3%|▎         | 393/15000 [01:20<48:52,  4.98it/s]
  3%|▎         | 394/15000 [01:20<51:06,  4.76it/s]
  3%|▎         | 395/15000 [01:20<52:42,  4.62it/s]
  3%|▎         | 396/15000 [01:20<53:47,  4.53it/s]
  3%|▎         | 397/15000 [01:21<50:15,  4.84it/s]
  3%|▎         | 398/15000 [01:21<52:05,  4.67it/s]
  3%|▎         | 399/15000 [01:21<53:16,  4.57it/s]
  3%|▎         | 400/15000 [01:21<50:06,  4.86it/s]
                                                   

  3%|▎         | 400/15000 [01:21<50:06,  4.86it/s]
  3%|▎         | 401/15000 [01:21<51:35,  4.72it/s]
  3%|▎         | 402/15000 [01:22<52:59,  4.59it/s]
  3%|▎         | 403/15000 [01:22<49:10,  4.95it/s]
  3%|▎         | 404/15000 [01:22<43:22,  5.61it/s]
  3%|▎         | 405/15000 [01:22<47:17,  5.14it/s]
  3%|▎         | 406/15000 [01:22<49:55,  4.87it/s]
  3%|▎         | 407/15000 [01:23<48:31,  5.01it/s]
  3%|▎         | 408/15000 [01:23<46:00,  5.29it/s]
  3%|▎         | 409/15000 [01:23<49:08,  4.95it/s]
  3%|▎         | 410/15000 [01:23<51:12,  4.75it/s]
  3%|▎         | 412/15000 [01:24<45:57,  5.29it/s]
  3%|▎         | 413/15000 [01:24<48:28,  5.01it/s]
  3%|▎         | 414/15000 [01:24<45:57,  5.29it/s]
  3%|▎         | 416/15000 [01:24<42:50,  5.67it/s]
  3%|▎         | 417/15000 [01:24<43:56,  5.53it/s]
  3%|▎         | 418/15000 [01:25<42:00,  5.78it/s]
  3%|▎         | 419/15000 [01:25<45:47,  5.31it/s]
  3%|▎         | 420/15000 [01:25<48:41,  4.99it/s]
  3%|▎         | 421/15000 [01:25<50:48,  4.78it/s]
  3%|▎         | 422/15000 [01:26<52:26,  4.63it/s]
  3%|▎         | 423/15000 [01:26<48:56,  4.96it/s]
  3%|▎         | 424/15000 [01:26<47:57,  5.07it/s]
  3%|▎         | 425/15000 [01:26<50:19,  4.83it/s]
  3%|▎         | 427/15000 [01:26<45:32,  5.33it/s]
  3%|▎         | 428/15000 [01:27<48:06,  5.05it/s]
  3%|▎         | 429/15000 [01:27<43:06,  5.63it/s]
  3%|▎         | 430/15000 [01:27<46:39,  5.20it/s]
  3%|▎         | 431/15000 [01:27<49:18,  4.92it/s]
  3%|▎         | 432/15000 [01:27<44:18,  5.48it/s]
  3%|▎         | 433/15000 [01:28<47:43,  5.09it/s]
  3%|▎         | 434/15000 [01:28<42:10,  5.76it/s]
  3%|▎         | 435/15000 [01:28<46:18,  5.24it/s]
  3%|▎         | 436/15000 [01:28<47:22,  5.12it/s]
  3%|▎         | 437/15000 [01:28<41:40,  5.82it/s]
  3%|▎         | 438/15000 [01:28<37:45,  6.43it/s]
  3%|▎         | 439/15000 [01:29<43:19,  5.60it/s]
